O_id,D_id,action,R_5_00,R_5_10,R_5_20,R_5_30,R_5_40,R_5_50,R_6_00,R_6_10,R_6_20,R_6_30,R_6_40,R_6_50,R_7_00,R_7_10,R_7_20,R_7_30,R_7_40,R_7_50,R_8_00,R_8_10,R_8_20,R_8_30,R_8_40,R_8_50,R_9_00,R_9_10,R_9_20,R_9_30,R_9_40,R_9_50,R_10_00,R_10_10,R_10_20,R_10_30,R_10_40,R_10_50,R_11_00,R_11_10,R_11_20,R_11_30,R_11_40,R_11_50,R_12_00,R_12_10,R_12_20,R_12_30,R_12_40,R_12_50,R_13_00,R_13_10,R_13_20,R_13_30,R_13_40,R_13_50,R_14_00,R_14_10,R_14_20,R_14_30,R_14_40,R_14_50,R_15_00,R_15_10,R_15_20,R_15_30,R_15_40,R_15_50,R_16_00,R_16_10,R_16_20,R_16_30,R_16_40,R_16_50,R_17_00,R_17_10,R_17_20,R_17_30,R_17_40,R_17_50,R_18_00,R_18_10,R_18_20,R_18_30,R_18_40,R_18_50,R_19_00,dis,cnt,weight,cu
409,434,NORTHEAST,19.33999044,28.54430791,37.36448955,45.49092106,52.86570919,59.5332843,65.57135672,71.06182943,76.07974281,80.68997587,84.94711407,88.89648125,92.57548274,96.01491688,99.24013262,102.2720063,105.1277476,107.8215573,110.3651627,112.7682522,572.2438074,648.9372327,674.9049282,699.9138003,723.9105314,746.844492,768.6677214,522.4283238,129.0248844,130.2945338,131.4631842,132.5316199,133.5004462,436.3983101,287.5840069,908.5142725,917.1885572,924.4052224,930.1498472,934.4109669,937.1800863,938.4516885,938.2232406,936.4951955,933.2709917,928.5570503,922.3627687,914.7005097,905.5855881,895.0362512,883.0736569,869.7218483,855.0077259,627.93496,129.9185482,128.6179325,127.2149539,125.7082498,124.0961163,122.3764391,120.5466108,118.6034325,116.5429966,114.3605449,112.0502987,109.605252,107.01692,104.2750326,101.3671568,98.27823427,94.99001075,91.48033584,87.72230656,83.68323534,79.32343922,74.59489878,69.439957,63.79051596,57.56884149,50.69256281,43.08975505,34.73715635,25.74860147,16.5588613,8.215471329,75.37266421,0,0,0
434,418,SOUTHEAST,19.34207875,28.54636472,37.36639963,45.4926529,52.86726714,59.53468551,65.57262114,71.06297594,76.08078796,80.69093362,84.94799604,88.897297,92.57624015,96.01562242,99.24079162,190.5293945,239.0150218,250.765201,277.7766818,402.0654461,453.0612504,471.6896383,489.6760151,506.9845107,523.5808063,601.8986264,704.9149772,789.3387933,808.8070823,827.0368029,843.9907526,859.6344755,873.9362918,886.8673289,898.4015507,908.5157871,917.1897616,924.4061149,930.150427,934.4112337,937.1800404,938.451331,858.2040842,803.3478756,747.7038911,611.9512613,582.1499287,395.7146745,392.2737407,388.2890502,383.7675242,378.7169934,180.7814995,248.4427755,360.4822198,353.411204,345.863038,337.8503941,329.3866137,320.4856553,311.1620375,301.4307758,291.3073125,181.612642,112.0498034,109.6047308,107.0163714,104.2744544,101.3665466,98.27758898,94.98932676,91.47960873,87.72153096,83.6824047,79.32254566,74.59393282,69.43890738,67.34818686,64.12421955,50.69118087,43.08823953,34.73551406,25.74687837,16.55718711,8.214111353,94.87804236,0,0,0
435,410,SOUTHWEST,19.34575346,28.55003877,37.36986149,45.49583612,52.87017001,59.53733109,65.57503945,71.06519663,76.08283757,80.69283492,84.94976817,88.89895584,92.57779885,96.01709181,99.24218062,102.2739391,105.1295748,107.823287,110.3668014,112.7698053,115.0403007,117.1848935,119.2090298,121.1171908,122.9130532,124.5996233,641.7680928,789.3486872,808.8164836,827.0456901,843.9991052,859.6422744,873.9435191,886.8739676,898.4075851,908.5212029,917.1945455,924.4102552,930.153913,934.4140562,937.1821915,938.452804,938.2233627,936.4943224,933.2691238,928.5541899,922.35892,914.6956791,905.5797837,895.0294831,883.0659374,869.7131914,854.9981478,838.9505373,821.6028879,802.9904948,783.1513908,762.1263202,739.9587156,716.6946831,692.3829947,667.0750963,640.825132,613.6899923,585.7293961,557.0060144,527.5856547,497.5375224,466.9345908,435.8541176,309.7253374,372.5956234,138.8584222,83.68040007,79.3203634,74.59154523,69.43628125,63.78646595,57.56435904,50.68758945,43.08424826,34.73112933,25.74221245,16.55258712,8.210318506,79.73735362,0,0,0
403,435,NORTHWEST,19.35010019,28.55435006,37.37389282,45.49951586,52.87350205,59.54034717,65.5777783,71.06769556,76.08512958,80.69494809,84.95172592,94.38553595,144.9965339,159.6286684,196.6260929,206.5801346,233.9987891,184.8841266,128.1658418,112.7709304,115.0413647,170.7782591,230.3536152,236.8816845,243.1174793,261.3952297,331.5496513,379.7151575,536.9049187,548.3499405,558.9890805,568.80198,577.7698746,585.8756257,486.0314682,444.8977297,448.7111675,451.8825949,454.406292,440.3119421,393.5031523,345.9572945,281.8352288,297.4000544,296.6093255,295.4187197,309.5061537,509.698393,597.5924404,590.9808775,583.4819223,575.1098925,565.8807801,471.1529151,213.117759,128.6164309,127.2133317,125.706505,124.0942465,122.3744414,120.5444816,118.6011675,116.5405905,114.3579914,112.0475901,109.602379,107.0138715,104.271795,101.3637139,98.27456617,94.98609355,91.47614045,87.71779764,83.67836991,79.31816513,74.58915303,69.43366424,63.7835881,57.56118022,50.68406961,43.08035897,34.72688172,25.73771967,16.54818532,8.206712346,181.7369491,0,0,0
387,436,NORTHEAST,19.41305277,28.61674012,37.43219688,45.55270872,52.92164757,59.58390948,65.61732091,71.10376058,76.11819596,80.72542306,84.97994936,88.92703066,92.60401499,96.04165316,99.26525502,102.2956649,105.150066,107.8426376,110.3850893,112.7870946,115.0566443,117.2003351,230.4014159,236.9274365,243.1611247,249.0947603,241.7301054,153.9898631,129.0356316,130.3044697,131.4723152,191.0508401,133.5079816,149.5297441,501.708402,599.4824796,604.9094625,641.0211685,628.8286714,615.6743443,569.4456215,618.1895309,489.960325,616.9493924,614.9229082,611.9633654,608.0764031,603.2694306,551.272956,575.6399994,568.5102967,442.9286968,349.0275613,230.0474817,171.7523862,128.6071416,127.2033258,227.2593488,222.9353422,122.3622095,120.5314717,118.5873547,137.0955156,144.5688156,112.0311596,109.58498,106.9954387,104.2522495,101.3429599,98.25248795,94.96255064,91.45096235,87.69077717,87.89060643,91.40229471,97.85224792,98.03558591,87.28319594,76.2177305,64.83362443,53.15388441,40.20135262,27.21890617,16.48535292,8.155311507,155.4019634,4,0.025739701,0.2390625
401,437,NORTHEAST,19.3823093,28.58627661,37.40373083,45.52673924,52.89814281,59.56264255,65.59801655,71.08615407,76.10205346,80.71054574,84.9661713,88.91421459,92.59204779,117.6169556,180.6628235,227.0181778,239.0675115,207.3378752,187.4121814,273.3475387,403.6458146,544.2323997,675.0248586,545.200755,584.5226445,746.9501596,768.7681723,789.4299501,808.8928888,827.1170797,844.0653323,859.703203,873.9990242,886.9239358,898.4519143,908.5598024,917.2273364,924.4371702,930.1748968,934.4290652,937.191194,938.4557806,938.2203056,936.4852362,933.2540248,928.5331066,922.3318927,914.6627601,905.5410373,894.9849852,883.0157757,869.6574652,854.9369678,838.8840257,637.4337277,578.1469455,477.6347053,337.8139844,144.7206641,122.3681823,120.5378242,190.7583442,185.6858242,280.7598068,239.0206592,155.1635422,107.0044382,104.2617921,101.3530924,98.2632668,94.97404445,91.46325436,87.70396851,83.66346893,79.30203602,74.57160714,69.41447635,63.76249536,57.53789022,50.65829119,43.05188652,34.69580001,25.70486109,16.51601338,8.180381207,115.1222753,1,0.008686416,0
437,423,EAST,19.38631613,28.59020643,37.40736609,45.53002298,52.90108612,59.56528028,65.60038839,71.08829723,76.10400031,80.71232356,84.96780269,116.0679801,141.0519255,202.085241,214.6884267,227.0223346,239.0715548,250.8202585,262.2523381,273.3515406,284.101593,294.4863158,342.0142291,469.0021028,523.6587247,539.5064356,554.5778923,568.8435678,582.2755905,594.847778,606.5356717,617.316571,627.1695663,636.0755709,822.4800423,908.5619566,917.2289187,924.4381802,930.1753351,934.4289336,937.1904957,938.4545195,938.2184871,936.4828666,933.2511115,928.5296581,922.3279186,914.6582711,905.536045,894.9795024,883.0098161,869.6510434,854.9300995,838.8767275,821.5234674,802.9056267,783.0612499,762.031093,699.3715279,676.5354654,635.8279023,612.4062153,552.8116681,564.5345796,553.8589997,467.9523175,527.4549977,497.4043083,466.7991499,435.7168002,404.239548,316.8233086,272.3089798,292.635542,276.2722892,244.3298281,212.6900155,170.384651,121.6446041,74.34456357,55.36014425,38.34726801,26.30369323,16.86591323,8.178157318,97.09043064,0,0,0
301,438,NORTH,19.44069735,28.64431192,37.45812642,45.57651205,53.48577642,69.24042248,85.1782542,99.39923779,124.1131542,132.9020839,147.3088079,158.7569195,164.0641009,165.9260648,168.5694678,177.180969,185.5512089,225.2267002,259.3999171,305.5467066,317.9905261,347.8936748,378.6823779,391.3652592,439.6564849,477.5473832,559.3364425,635.2452313,632.1886031,673.9220185,601.7232403,670.7068909,701.3566887,806.8304395,837.5484646,908.6304842,917.288458,924.4885941,930.2165048,934.460759,937.2128952,938.4674305,938.2218657,936.4766878,933.2353697,928.5043664,922.2931095,914.613996,879.8600628,859.3750717,867.9247876,869.5697992,811.5241133,791.5993043,715.4664143,659.2500308,568.7860723,520.4283002,452.5462404,411.4128741,360.9697772,312.4515873,291.1928622,280.6885826,295.211457,273.4226623,269.368479,279.5759119,252.4587536,233.1510162,218.5845374,203.7626094,193.7117998,197.4266246,152.9965023,104.0044017,86.94972994,72.47170215,61.29325248,55.33594204,46.0867146,35.93058713,25.93931568,16.45217091,8.128052125,442.5416255,7,0.015817721,0.05
430,438,WEST,19.44818082,28.65145353,37.46455408,45.58215966,52.94824422,59.6079223,65.63907218,71.12355813,114.0004973,205.3606828,318.6960624,350.7734183,382.710173,414.4044335,445.7630323,476.6997316,507.1339503,536.9898577,566.1957247,594.683458,622.3882691,649.2484388,675.2051554,700.202405,724.186902,747.1080483,768.9179146,789.5712396,809.0254382,827.240621,844.1796173,859.808003,874.0941307,887.0091602,898.5270885,908.6247789,917.2819883,924.4813915,930.2086024,934.4521913,937.2036978,938.4576404,938.2115211,936.465828,933.224035,928.4925981,922.2809497,914.6014876,905.469561,894.9034518,882.924352,869.5563385,854.8263454,838.7641347,821.4022651,802.7760625,782.9235898,761.8856211,739.7056189,716.4297188,692.1067222,666.7881048,640.5280408,613.3834514,585.4140875,556.6826536,527.2549932,497.200351,466.5917448,435.5064831,404.0268913,372.241325,340.2455916,308.1449692,276.0570913,244.1161342,199.0780061,181.3343818,115.8877406,77.24091923,81.90775065,53.40708524,35.26115079,16.45286378,8.128840665,74.32107093,1,0.013455134,0
439,426,SOUTHEAST,19.36290557,28.56699466,37.38566585,45.51021777,52.88315392,59.54904967,65.58565065,71.07485131,76.09166849,80.70095468,84.95727054,88.90591831,92.58428521,96.02315453,99.24786291,102.2792766,105.1345968,107.8280178,110.3712612,112.7740106,115.0442653,117.1886289,288.4039044,699.9740535,723.9681839,746.8994237,768.7198191,789.3840837,808.8496077,827.0764766,700.3101689,859.6682106,873.9669527,886.894854,898.4258849,908.536882,447.820246,136.8639071,137.2411483,137.5202558,137.7012573,137.7841669,137.7689898,137.6557251,137.4443648,137.1348912,136.7272706,136.2214462,135.6173272,134.9147772,134.113599,133.213517,132.2141552,131.1150126,129.9154325,128.6145675,127.2113366,125.7043765,124.0919826,596.4766425,523.2133029,118.5984785,116.5377506,114.3549944,112.0444282,109.5990428,107.0103495,104.2680733,101.3597755,98.27039059,94.98165587,91.47141043,87.71273854,83.67293714,79.31230469,74.58279988,69.426741,63.77600488,57.55283781,50.67487066,43.07023803,34.71587733,25.72613381,16.53688881,8.197504769,77.1015417,0,0,0
440,404,SOUTHWEST,19.39443013,28.59824662,37.41487889,45.53687658,52.90728895,59.57089226,65.60548221,118.1388125,165.256045,183.5615384,118.9513594,102.4966068,92.59659559,224.297851,272.4210914,289.4061233,306.0521194,322.3282444,338.2044802,353.651609,368.6412247,383.1457589,397.1385181,410.5937258,423.486568,435.7932395,447.4909902,458.5581711,468.974277,478.7199901,487.7772184,496.1291336,503.7602062,510.6562371,516.8043877,831.6510526,917.2361339,924.4440933,930.1799341,934.4322092,937.1924409,938.4551301,938.2177617,936.4808063,813.8418475,928.524942,922.3218871,914.6509359,905.5274205,894.9696055,808.5880316,869.6386632,854.9165134,838.8619626,477.4671249,397.6094528,455.1235545,443.8543036,401.6505915,240.3249259,149.6345587,282.9773033,272.916843,262.5880727,348.8069032,176.8800154,107.0010812,104.2582432,101.3493356,98.25928213,94.96980801,91.45873704,87.69913499,83.65827629,79.29643231,74.56552977,69.40785079,63.75523504,57.5298995,50.64947612,43.04218368,34.68524596,25.6937458,16.50517453,8.171550405,108.1743479,0,0,0
429,440,WEST,19.39728657,28.60104767,39.72762262,57.22769079,61.14953195,59.5727717,65.60717208,94.81547305,156.6832985,183.5644623,201.7442546,272.9385296,324.2628527,414.229009,445.5896749,476.5289053,506.9660904,536.8253753,566.0350096,594.526881,622.2361833,649.1011809,675.0630463,700.0657505,724.0559928,746.9831604,768.799309,789.4591627,808.9201215,827.142281,844.0884552,859.7242049,874.017867,886.9405858,898.4663424,908.571984,917.2372514,924.4448033,930.1802369,934.4321062,937.1919342,938.4542229,938.2164575,936.4791098,933.2456366,928.5224777,922.3190487,914.6477311,905.5238575,894.9656936,882.9944153,869.6340834,854.9116161,838.8567596,821.5020574,802.8828197,620.266526,380.5227486,339.2288344,536.9790714,605.626957,666.9315559,640.6766183,539.6067884,444.2914944,444.5670911,527.4206761,497.3693714,466.7636853,435.6809006,404.2033123,372.4192383,340.4244397,308.3241342,276.235876,244.2937338,212.6544335,181.506537,151.0843684,118.6153536,73.63512708,52.17513285,26.92205221,16.50321329,8.169970924,82.28058435,3,0.036460606,0.4015625
399,441,NORTHEAST,19.36886153,28.57293086,37.39124309,45.51533224,52.88780599,59.55327901,65.58950754,71.07838492,76.09492264,80.70396682,84.96007208,110.2874976,109.5537068,102.6415,168.4997613,177.112899,185.4848059,193.6116626,201.488493,209.1094189,196.5355107,223.5567974,196.8102293,178.6709342,183.4805019,136.8620327,139.2104875,233.836604,264.9961017,269.6567212,273.9813682,277.9637804,281.5981073,315.1607284,440.459516,460.4385669,651.9771376,735.510219,771.5810222,775.0419122,777.2895626,778.3195705,778.1299181,776.7209752,774.0954988,770.2586298,765.217887,758.9831568,767.0465889,773.3834965,823.2878539,546.1806283,421.3111023,414.2311993,295.9739635,263.4785959,258.3875251,252.9763003,247.2522455,241.2228904,234.8959037,228.2790149,221.3799262,214.2062081,206.7651799,109.5972629,107.0084557,104.2660566,101.3576253,98.26809391,94.97919702,91.46877037,87.70989411,83.66986019,102.2909954,84.20397523,69.42273146,63.77157945,57.54793127,50.6694171,43.06418872,34.70924464,25.71909029,16.52996045,8.191807232,140.1573425,0,0,0
431,441,WEST,19.37201645,28.57599577,37.39405122,45.5178446,52.89003636,59.55525865,65.59127048,71.0799624,76.09634156,80.70524964,84.96123731,88.9095981,92.58771195,96.02635614,99.25086236,102.2820928,105.1372455,107.8305118,110.3736112,112.7762254,371.7399381,649.0272306,674.9916379,584.2148736,723.9901243,496.3397563,126.1834664,127.6580315,129.0293285,130.2986266,131.4669291,351.8628003,133.503503,134.3728378,135.1433661,135.8153369,526.8523033,767.4087031,930.1654499,934.4214624,937.1854566,938.4519258,858.2231832,856.5062209,933.255885,928.5368814,922.3375806,914.6703557,905.5505314,513.8500056,883.0290237,869.6725611,350.5325578,131.1138718,614.4917312,666.8251186,323.1291881,125.702856,306.8259283,420.4809512,692.3136842,667.0032617,640.7509319,613.6135926,585.6509702,556.9257438,527.5037292,497.4541411,466.8499633,300.7664594,157.971635,91.46800084,87.70908964,83.66901646,79.3080729,74.57820957,69.42173574,63.77051909,57.54679896,50.66820745,43.06290209,34.70789566,25.71772475,16.52868461,8.190814431,72.74165497,0,0,0
442,400,SOUTHWEST,19.42739211,28.63094163,37.44546221,45.56480687,52.93259446,59.5938116,65.62630702,71.11195439,76.12570669,80.73234352,84.98635702,88.93298957,92.60957793,96.04686357,99.27014868,102.3002712,105.1544094,107.8467381,202.3295698,273.4012179,215.6782624,153.3163957,174.6249805,217.9733288,202.5838754,270.5104437,340.4198809,348.287877,355.6873504,502.6417695,606.5890288,690.4837529,800.3276526,886.9850811,898.506116,908.6069503,917.2673346,924.4699372,930.2003657,934.4471838,937.2019247,938.4591005,938.2162066,936.473725,774.0291912,928.5068501,922.2983325,914.6219617,905.4930809,894.9299654,882.9538015,869.5886598,854.8614687,838.8019841,821.4427591,802.8191139,782.9691058,761.9335033,739.7557635,538.5738275,407.1471735,301.3370595,291.2099212,280.7065213,238.6254388,155.2261273,106.9912604,104.24782,101.3382578,98.24748706,94.95721928,91.44526205,87.6846612,83.64266695,79.27952146,74.54711697,69.38769659,63.73305966,57.50539128,50.6223239,43.012166,34.65244829,25.65904627,16.47118358,8.143737059,138.1571806,0,0,0
443,442,WEST,19.43392626,28.63736789,37.45142442,45.5702089,52.93745123,59.59817738,65.6302446,71.11552306,76.12895826,80.73532175,84.98909822,88.93552371,92.61192963,180.8392379,214.756582,227.0890704,239.1367778,308.2751117,338.2734424,361.8995233,428.3284969,471.8745526,489.8543366,507.1558829,523.7448882,539.5886178,554.6559301,568.917307,582.3448853,594.9124918,606.5956771,544.3679846,565.7287197,636.1207807,644.0574375,651.0144357,656.9783357,661.9376245,665.8827346,668.8060593,670.7019646,671.5667978,671.3988925,670.1985706,667.9681425,664.7119034,660.4361272,655.1490572,648.8608931,641.5837741,633.3317598,599.7062159,517.8054887,484.9473999,475.66715,465.7040593,455.076616,443.8045224,431.9086544,438.9569637,482.3217711,484.0788479,465.8857764,306.0539803,300.6190833,370.5684886,387.1960087,366.2456056,344.8704416,289.9472058,274.7788619,306.4280943,290.1459478,214.9308112,236.3237397,163.366346,133.9449625,128.5800398,118.2358673,97.88817981,69.92456869,48.59559175,26.47182442,16.46606683,8.139595635,213.6107886,1,0.004681411,0
434,444,NORTHEAST,19.34244715,28.54666829,37.36662761,45.49281165,52.86736756,59.53473827,65.57263526,71.06295866,76.08074494,80.69086927,84.94791382,88.89719961,92.57612976,96.01550076,99.24066012,102.272483,105.1281781,107.8219455,110.3655119,112.7685651,115.0391078,117.1837462,119.2079269,121.1161313,122.9120366,124.5986492,126.1784161,127.6533179,129.0249471,200.5394591,559.8904607,859.6317179,873.9335331,886.8645789,668.3694989,830.9386713,448.2603579,767.3908407,930.1478663,934.4087395,617.1658527,858.412841,938.2203332,936.4920828,933.2676851,928.5535615,687.3592494,136.2226024,135.6187146,437.6963948,808.468056,869.7175324,711.3074377,697.0692473,199.833507,128.6176096,127.2146245,125.7079144,124.0957753,122.3760929,233.0742314,389.8717634,640.8380986,613.7036474,585.7437152,557.0209709,527.6012196,497.5536638,466.9512741,301.9589471,373.5962991,232.7539881,288.3496533,308.5201797,179.6636949,74.59450517,69.43956361,63.79012493,57.56845637,50.69218935,43.08940241,34.7368386,25.7483388,16.55867806,8.215383458,30.6052965,0,0,0
445,397,SOUTHWEST,19.92154415,28.61364992,37.42929496,45.55004856,52.91922863,59.58171093,65.61531646,71.10192456,76.11650552,80.72385867,89.03503865,115.6610988,140.9313318,149.0787343,156.9918871,164.6737838,172.1253103,179.3456417,186.3325785,225.5455529,216.2903925,205.856068,211.8689895,217.6254136,223.1195172,228.3453668,233.2970082,326.4620898,355.6732775,362.5926828,369.0194106,374.9425043,417.5991133,510.668878,516.8158492,625.3581476,656.9650641,661.9270333,679.1102862,801.6204472,803.9485882,805.0124163,818.156128,816.6454468,747.5695823,796.6200852,856.8762962,797.9328035,777.1959162,768.2784702,758.1670088,710.291685,602.2048117,484.971284,395.3017264,275.0067963,236.5050148,168.3814012,124.0833604,122.3628403,120.5321463,118.5880746,116.5267115,114.3432917,112.0320278,109.5859033,106.9964209,123.7927753,162.2401285,154.4841582,146.4961918,161.0930296,167.6383484,121.0885135,112.105026,114.1941229,102.5522724,87.20567135,87.30678155,65.12803403,49.01734352,34.6695888,25.67717248,16.4889303,8.158248633,152.4705368,0,0,0
445,436,EAST,19.414218,28.61779906,37.43310001,45.55345638,52.92225728,59.58440216,65.61771585,71.10407408,76.11844132,80.72561094,84.98008831,88.92712754,92.60407531,96.04168142,99.26525491,102.2956394,105.1500178,107.8425689,110.3850019,112.7869901,115.0565243,117.2002008,119.2234579,121.1307701,122.9258089,124.611576,126.1905142,127.6646009,129.0354259,130.3042573,131.472097,132.5397279,133.5077538,285.7959202,745.2132847,366.7197041,839.5068999,924.4560331,930.1887694,934.4379254,937.1950296,938.4545893,938.2140954,617.0225977,296.8237714,137.1328566,136.7246907,136.2183205,135.6136553,134.9105583,134.1088321,133.2082002,132.2082863,131.1085886,129.9084494,128.60702,127.2032182,125.6956789,124.0826953,122.3621496,120.5314299,118.5873323,116.5259428,114.3424959,112.0312041,109.5850504,106.9955373,104.2523789,101.3431233,98.25268906,94.96279391,91.45125316,87.69112213,127.7335158,139.3139763,91.11795432,83.84322921,63.74315901,57.51659921,91.51845258,74.17977141,38.71268932,25.67519082,16.48706935,8.156793132,76.37240656,1,0.013093734,0
446,444,EAST,19.34123893,28.54546553,37.36549902,45.49177804,52.86642859,59.53388567,65.57185868,71.06224801,76.08009124,80.69026486,84.94735228,88.89667563,92.57563895,96.01503951,99.24022545,102.2720725,105.1277897,107.8215775,110.365163,112.7682341,115.0387938,225.4754694,674.9040834,699.9127598,723.9093027,746.8430828,768.6661401,789.3331818,808.8015918,827.0314492,843.9855512,859.6294416,873.9314402,886.862674,898.3971065,908.5115672,917.1857791,924.4023825,930.1469568,934.4080374,937.177129,938.4487149,938.2202622,936.4922237,933.2680381,928.5541263,922.3598857,914.6976791,905.5828211,895.0335587,883.07105,869.7193377,855.0053223,838.9587323,821.6120937,803.0006995,783.1625804,318.7346484,124.0960024,122.3763362,120.5465197,118.6033542,116.5429321,114.3604953,112.0502652,109.6052361,107.0169234,104.275057,101.3672046,98.2783079,94.99011342,91.48047135,87.72247953,83.68345147,79.32370557,74.59522412,69.44035223,63.79099449,57.5694195,50.69325879,43.09058749,34.73813668,25.74971602,16.56003172,8.216496275,72.3271184,0,0,0
447,414,SOUTHWEST,19.36827503,28.57229135,37.39059283,45.51469251,52.88718613,59.55268222,65.58893397,71.07783334,76.09439128,80.70345381,84.95957562,88.90805378,92.58627116,96.02500751,99.24959652,140.2513627,195.8342663,160.8017361,166.8900734,112.7752814,115.0454609,117.1897528,119.2136007,164.9618273,364.160644,435.7575255,447.4570897,458.5261476,298.9863876,444.4667902,558.7799605,569.2367181,688.8560787,774.0164025,726.5756711,541.5092435,389.9974626,353.5086408,533.7019631,755.2326567,757.289846,918.4426743,738.1067829,896.5012288,575.3671059,473.3356491,392.2486792,369.7521979,347.2920425,514.9567436,471.3655984,335.59103,367.4797021,308.0624344,302.8250567,297.1955548,291.1826278,284.7954407,278.0435745,360.0223898,406.4323702,379.3639731,273.6819702,239.170796,230.447258,221.4319476,212.1349513,202.5658655,192.7336057,182.6461886,172.3104853,161.7319474,125.9851059,83.67070735,79.30990151,91.15882442,77.04738738,63.77290389,57.54942969,50.67111642,43.06611185,34.71139594,25.72142116,16.53229972,8.193769749,114.0090039,0,0,0
448,418,SOUTH,19.34462431,28.54886815,37.36872111,45.49475478,52.86915536,59.53638142,65.57414942,71.06435986,76.08204784,80.69208661,84.94905636,88.8982764,92.57714827,96.01646719,99.24157955,102.2733596,105.1290154,107.8227462,110.3662783,112.7692991,115.0398108,117.1844195,119.2085713,121.1167476,122.9126253,124.5992107,126.1789506,127.6538256,129.025428,130.2950282,131.4636301,460.603443,763.3484749,886.8697293,898.4035834,908.5174493,917.1910513,924.4070309,930.1509687,934.4114014,937.1798351,898.41587,938.2216275,936.4929088,933.2680381,928.5534381,922.3585071,914.6956095,905.5800613,895.0301108,883.0669177,869.7145259,854.9998373,838.9525821,821.6052873,802.9932474,783.1544946,762.1297723,739.9625123,716.69882,692.3874665,667.0798968,640.8302543,613.6954285,585.7351373,557.0120508,423.5989402,300.9088749,101.3658238,98.27682581,94.9885191,91.47875149,87.72061797,83.68142852,79.32149726,74.59280137,69.43768007,63.78803174,57.56611957,50.68957393,43.08648078,34.7336122,25.74488731,16.55525704,8.212547347,93.01134628,0,0,0
435,448,NORTHWEST,19.34680123,28.5509898,37.37067105,45.49650468,52.8707136,59.53776873,65.57538868,71.06547223,76.08305159,80.69299704,84.94988611,88.89903581,92.57784585,159.4836427,221.8767143,289.3167455,305.9645861,322.2427196,338.1211236,353.5705756,368.5626655,383.0698198,397.0653402,410.5234454,423.4193159,435.7291412,479.8992711,625.0891426,808.8137424,827.0428336,843.9961453,859.639223,873.9403883,886.8707699,898.404333,908.5179089,917.1912223,924.4069156,930.1505697,774.8383049,417.4395236,137.7839828,137.7689859,137.6559018,137.4447226,137.1354303,136.7279917,136.2223496,135.6184136,134.9160473,134.1150538,133.2151571,239.8760266,485.0331554,475.7597726,465.8033806,455.1824556,443.9166878,432.0269414,419.5352116,406.4645802,392.8391702,378.6840991,364.0254323,348.8901393,333.3060515,317.3018295,300.9069395,284.1516504,267.0670601,249.6851724,232.0390504,214.1630977,174.7266723,138.1738536,83.69341439,89.84035149,63.78719756,57.56522116,50.68860517,43.08543984,34.73250845,25.74375591,16.55418492,8.211699494,80.94222336,0,0,0
449,413,SOUTHWEST,19.39178883,28.59559343,37.41236723,45.53455658,52.90516401,59.56894749,65.6036973,71.09129734,76.10673495,80.71482932,84.97010997,88.91785203,92.59541989,96.03357798,99.25764738,102.2884816,105.1432716,107.8362029,110.37899,112.7813109,115.05116,117.1951368,119.2186821,121.1262726,122.9215816,124.6076122,234.1084299,348.2563776,355.6575976,362.5778962,369.005546,374.9295891,380.3398736,586.2170061,644.0209637,650.9825141,656.9510316,661.9149942,665.8648255,748.5668083,670.6936034,671.5632449,671.4001584,670.2046567,588.4120767,664.7275963,660.4565884,655.1742509,648.8907744,641.6182892,633.3708454,550.9824652,373.1133065,367.0289888,268.289385,128.6103201,127.2067683,125.6994826,124.0867573,122.3664754,120.5360266,191.5497715,116.5311086,114.3479643,142.9125272,199.5755345,219.2993719,208.5431361,223.1606147,210.7398437,198.0545149,185.1192831,146.9086544,99.38423269,79.2981525,74.56741695,69.4099322,63.75754276,57.53246978,50.65234608,43.04538194,34.68876902,25.69750454,16.50888865,8.174617424,107.9400464,0,0,0
440,449,WEST,19.39428402,28.59802547,37.4146032,45.53656408,52.90695254,59.5705407,65.60512128,71.09257624,76.10788964,80.71587726,84.9710656,88.91872719,92.59622428,96.03431957,99.25833274,217.4702023,506.9539977,536.8133943,566.0231715,594.5152159,622.2247204,649.0899486,675.0520722,700.0550612,724.0456142,746.9731174,768.7896259,789.4498628,808.9112272,827.1338138,844.0804357,859.7166526,874.0108007,886.934023,898.4602997,908.5664769,917.2322944,924.4404096,930.1764188,934.4288746,937.189299,938.4521927,938.2150399,936.4783108,933.2454614,928.52293,922.320131,914.6494445,905.5262022,894.9686682,882.9980172,869.6383087,854.9164597,838.862215,821.5081169,802.8894743,783.0443336,698.8822611,368.7008527,716.5709277,692.2541883,666.9415186,640.6870761,613.5477652,492.9573934,243.6419602,441.1835279,497.3819776,466.7766435,435.6941799,404.2168788,372.4330548,340.4384646,308.3383204,276.2501691,244.3080698,212.6687346,181.5207064,151.098281,121.7029082,93.73624159,64.99950799,38.45352405,16.50762213,8.173615077,77.68995591,2,0.025743354,0
